"state_cd","state","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","kff_parent_firm","kff_comprehensive_plan_flag","taf_enrollee_count","taf_n_enrollees_at_least_one_claim","cms_plan_unmatched","taf_plan_unmatched","matched_last_year","matched_next_year","matched","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name","taf_no_enrollment_or_claims"
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,14,NA,0,0,NA,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,1614,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,563,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,250,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,169,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,198,NA,0,0,NA,NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,708,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,2075,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,375,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,6,NA,0,0,1,NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,404,NA,0,0,NA,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,860,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,281,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,955,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,1361,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,4,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,722,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,292,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,19,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,538,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,2641,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,348,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,415,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,1257,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,223,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,261,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,4467,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,96,NA,0,0,NA,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,230,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,327,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,4,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,336,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,3963,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,2303,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,19,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,3,NA,0,0,NA,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,243,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,2328,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,24,NA,0,0,1,NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,291,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,520,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,2,NA,0,0,1,NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,607,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,1018,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,1368,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,107,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,1267,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,113,NA,0,0,NA,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,109,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,150,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,977,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,871,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,590,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,28,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,353,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,201,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,18,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,508,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,6,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,7,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,268,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,109,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,4,NA,0,0,NA,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,1644,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
"OK","Oklahoma",2018,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","SoonerCare Choice","Statewide",0,0,0,"Oklahoma Health Care Authority",NA,NA,0,3048,NA,0,0,1,1,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority",0
