state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
OK,*100728770H,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT LAFAYETTE,14555,11858,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100728770I,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT NORTHCARE,219,154,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100728770K,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE,64,,,0,Oklahoma Health Care Authority,"",1,,
OK,*100728770M,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT BIG PASTURE,317,251,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100728970N,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CENTENNIAL HEALTH,2231,1840,1,0,Oklahoma Health Care Authority,"",,,
OK,*100729250I,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CHEROKEE NATION - REDBIRD SMITH HEALTH CENTER,1058,992,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100729250J,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CHEROKEE NATION - A-MO HEALTH CENTER,398,371,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100729250K,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CHEROKEE NATION - SAM HIDER HEALTH CENTER,203,185,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100729250L,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CHEROKEE NATION - WILL ROGERS HEALTH CENTER,116,100,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100729280D,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"SHAWNEE MEDICAL CENTER CLINIC, INC                                                ",34,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100729330D,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OSU-AJ CHILDREN'S CLINIC,5513,4375,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100729660D,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SAC AND FOX NATION,52,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100730380C,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PERKINS FAMILY CLINIC - NI,110,83,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100730380D,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PERKINS FAMILY CLINIC,12,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100730820B,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ROWLAND FLATT CLINIC,1274,999,,0,Oklahoma Health Care Authority,"",1,,
OK,*100730820C,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,HUGO MEDICAL CLINIC RHC,2898,1983,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100730820G,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ATOKA MEDICAL CLINIC,557,379,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100731010E,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OKLAHOMA CITY INDIAN CLINIC,1667,1603,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100732460A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,KICKAPOO TRIBAL HLTH CTR,446,429,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100732480C,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WATONGA FAMILY CARE RHC,446,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100732910G,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INDIAN HEALTH CARE RESOURCE CENTER OF TULSA,1745,1672,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100733090C,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,URGENT CARE CLINIC OF ATOKA P.C.,1072,764,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110B,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT STRAKA,8365,6210,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110G,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT PETE WHITE CENTER,752,400,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110I,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT FORT COBB,436,298,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110N,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT NW 10TH STREET,3553,2471,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110Q,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT PORTLAND,5460,4342,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734110Y,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,VARIETY CARE AT NORMAN PEDIATRICS,2553,1616,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734500A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CARDIOLOGY CLINIC OF MUSKOGEE INC,1352,975,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100734530A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SOUTHERN OKLA PEDIATRICS INC,713,489,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100736700S,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,INTEGRIS FAMILY CARE MOORE,938,403,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100737160D,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CENTRAL OKLA FAMILY MED CENTER,1128,666,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100737710B,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,NORTHWEST PEDIATRICS OF OKC,877,772,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490D,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WARREN CLINIC-VINITA,974,676,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490E,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WC SOUTH FM BISHOPS 310,564,390,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490S,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WARREN CLINIC BROKEN ARROW,468,424,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490U,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WARREN CLINIC - SAND SPRINGS,675,622,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739490V,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,WARREN CLINIC KELLY PEDS,658,584,,0,Oklahoma Health Care Authority,"",1,,
OK,*100739790E,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"GREEN COUNTRY MED, INC                                                            ",758,185,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100739790F,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,GREEN COUNTRY RURAL HEALTH CENTER,3,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100740300A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"HARVARD FAMILY PHYSICIANS, P.C.                                                   ",5570,4114,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100740390P,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"OMNI MEDICAL GROUP, INC.                                                          ",35,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100740390W,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SJC PRIMARY CARE BIXBY,55,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100740390X,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SJC PRIMARY CARE JENKS,53,,1,0,Oklahoma Health Care Authority,"",,,
OK,*100740880A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,STEVEN P MEDEIROS DO INC,578,316,,0,Oklahoma Health Care Authority,"",1,,
OK,*100741720A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CHILDRENS CLINIC OF DURANT,784,558,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100743550C,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PUTNAM NORTH FAMILY MEDICAL CLINIC INC,366,209,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100743630B,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,FAMILY CLINIC OF WELEETKA,507,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100744720H,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU FAMILY MEDICINE CENTER,11951,7024,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745000C,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU PHYSICIANS TULSA FAMILY MEDICINE,8946,6410,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745000M,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU PHYSICIANS TULSA COMMUNITY BASED CLINICS,3208,1441,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745000U,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU PHYSICIANS TULSA WAYMAN TISDALE CLINIC,2843,1517,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745040B,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,OU PHYSICIANS TULSA ADULT MEDICINE,3955,2880,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100745170M,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"PHYSICIANS GROUP, PLLC                                                            ",1429,1004,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100746940A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,THE HEART AND MEDICAL CTR,326,280,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747440B,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,FLORES PEDIATRICS LLC,1917,1663,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747540G,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,SAGER CREEK PEDIATRIC CLINIC SILOAM SPRINGS,1036,827,1,0,Oklahoma Health Care Authority,"",,,
OK,*100747670F,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,CHICKASAW NATION MEDICAL CENTER,7,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747670J,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,ARDMORE CHICKASAW HEALTH CENTER,2,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747670K,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,TISHOMINGO CHICKASAW HEALTH CENTER,4,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747670M,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PURCELL INDIAN HEALTH CLINIC,3,,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100747860A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PRIMARY CARE ASSOCIATES,2352,1467,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100748180A,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,"SHAWNEE MEDICAL CENTER CLINIC, INC                                                ",1436,597,1,0,Oklahoma Health Care Authority,"",1,,
OK,*100748340E,Multiple Primary Care Providers,Oklahoma,2018,,Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,Statewide,0,0,0,Oklahoma Health Care Authority,"",0,PREMIERE PEDIATRICS PLLC,6450,5429,1,0,Oklahoma Health Care Authority,"",1,,
