"state","state_cd","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","taf_enrollment","taf_enrollment_in_claims","chse_matched_next_year","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"872","750",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1201","1074",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Non-Emergency Medical Transportation","SoonerRide (Non-Emergency Medical Transportation)","SoonerRide","Statewide",538328,114624,652952,"SoonerRide",NA,"929304","912059",0,0,"Providence Health & Services","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"706","653",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100",NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100","Less than 100",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1137","1024",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1139","1068",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"397","337",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1900","1726",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"290","262",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"4411","4049",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"4189","3784",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"269","229",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"161","119",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"175","171",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"976","894",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"4047","3758",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
NA,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"5535","5061",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"5521","5127",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"2867","2601",NA,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1836","1613",NA,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"4255","3871",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1484","1373",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100",NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"602","554",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1153","1077",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"808","752",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"190","172",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"102","100",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1408","1248",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100",NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"768","697",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"293","274",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100",NA,1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100","Less than 100",NA,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"548","512",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"276","224",NA,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"483","461",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"336","278",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"4499","4121",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"661","608",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"828","766",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"747","689",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"301","270",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"750","670",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"2665","2457",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1153","1026",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"3622","3362",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1235","1111",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"1062","965",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"611","551",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100","Less than 100",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
"Oklahoma","OK",2017,"","Primary Care Case Management (PCCM)","SoonerCare Choice (Primary Care Case Management (PCCM))","Multiple Primary Care Providers","Statewide",0,0,0,"Multiple Primary Care Providers",NA,"Less than 100","Less than 100",1,0,"Multiple Primary Care Providers","Oklahoma Health Care Authority"
