"state_cd","state","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","kff_parent_firm","kff_comprehensive_plan_flag","taf_enrollee_count","taf_n_enrollees_at_least_one_claim","cms_plan_unmatched","taf_plan_unmatched","matched_last_year","matched_next_year","matched","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name","taf_no_enrollment_or_claims"
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,1,0,0,0,0,"South Beach Psychiatric Center","SOUTH BEACH PC",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1,0,0,0,0,"Hudson River Psychiatric Center","HUDSON RIVER PC",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1,0,0,0,0,"Creedmoor Psychiatric Center","Creedmoor Psychiatric Center",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Managed Care (Comprehensive MCO + MLTSS)","Yourcare Health Plan","Allegany, Cattaraugus, Chautauqua, Erie, Monroe, Ontario, and Wyoming Counties",37447,0,37447,"Yourcare Health Plan","YourCare Health Plan","",1,47297,48736,0,0,1,0,1,0,"Monroe Plan","Yourcare Health Plan",0
"NY","New York",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","PACE (Program of All-inclusive Care for the Elderly (PACE))","Eddy Senior Care","Albany & Schenectady Counties",14,198,212,"Eddy Senior Care",NA,NA,0,271,268,0,0,1,1,1,0,"Trinity Health","Eddy Senior Care",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1,0,0,0,0,"Community Premier Plus","Community Premier Plus",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNS Choice","New York City & 28 Counties",1878,16842,18720,"VNS Choice",NA,NA,0,24043,23618,0,0,1,1,1,0,"Visiting Nurse Service of New York","VNS Choice",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,0,1,0,0,0,0,"HHH Choices Health Plan, LLC","HHH Choices Health Plan, LLC",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Managed Care (Comprehensive MCO + MLTSS)","Fidelis Care","New York City and 57 Counties",1247429,0,1247429,"Centene Corporation","Fidelis Care","Centene",1,1366451,1434040,0,0,1,1,1,0,"Centene","Fidelis Care",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Network Health","Herkimer & Oneida counties",19,564,583,"Senior Network Health",NA,NA,0,728,722,0,0,1,1,1,0,"Senior Network Health","Senior Network Health",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fidelis Care","New York City & 57 Counties",1300,22175,23475,"Fidelis Care",NA,NA,0,30040,29833,0,0,1,1,1,0,"Centene","Fidelis Care MLTSS",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Health Advantage/Elant Choice","Dutchess, Orange, & Rockland Counties",72,903,975,"Health Advantage/Elant Choice",NA,NA,0,1266,1253,0,0,1,1,1,0,"Health Advantage/Elant Choice","Health Advantage/Elant Choice",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Guildnet","New York City",0,0,0,"Guildnet",NA,NA,0,73,NA,0,0,1,0,1,0,"Guildnet","Guildnet",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Independent Care Systems","New York City",0,0,0,"Independent Care Systems",NA,NA,0,5673,5686,0,0,1,NA,1,0,"Independence Care System","Independent Care Systems",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,0,1,0,NA,0,0,"Elderplan, Inc.","Elderplan, Inc.",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Health Partners","New York City; Nassau & Westchester Counties",2488,12668,15156,"Senior Health Partners",NA,NA,0,19252,18664,0,0,1,1,1,0,"Healthfirst, Inc.","Senior Health Partners",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fallon Health Weinberg","Erie & Niagara Counties",72,868,940,"Fallon Health Weinberg",NA,NA,0,1221,1215,0,0,1,1,1,0,"Fallon Health Plan","Fallon Health Weinberg",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Managed Care (Comprehensive MCO + MLTSS)","MertoPlus Health Plan Special Needs","New York City",4000,0,4000,"Metroplus Health Plan Special Needs","MetroPlus Health Plan","",1,5135,5003,0,0,1,1,1,0,"New York City Health and Hospitals Corporation","MetroPlus Health Plan",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Managed Care (Comprehensive MCO + MLTSS)","Amidacare Special Needs","New York City",6913,0,6913,"Amidacare Special Needs","Amida Care Special Needs","",1,8389,8147,0,0,1,1,1,0,"Amidacare Special Needs","AmidaCare Special Needs",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,NA,0,1,0,NA,0,0,"Emblem Health","HIP Combined",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,0,1,0,NA,0,0,"NewYork-Presbyterian Healthcare System","NewYork-Presbyterian Healthcare System",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,NA,0,1,0,NA,0,0,"Emblem Health","HIP Combined",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1,0,NA,0,0,"Emblem Health","HIP Combined",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,NA,0,1,0,0,0,0,"Emblem Health","HIP Combined",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1,0,NA,0,0,"Healthfirst, Inc.","Health First",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","HealthPlus","New York City",474,6027,6501,"HealthPlus",NA,NA,0,8480,8419,0,0,1,1,1,1,"Anthem","HealthPlus",0
"NY","New York",2019,"","Comprehensive MCO","Medicaid Advantage (Comprehensive MCO)","WellCare","Albany, Broome, Erie, Monroe, Niagara, Oneida, Orange, Rensselaer, Rockland, Saratoga, Schenectady, Ulster, & Wayne Counties",56,1294,1350,"WellCare","WellCare","WellCare",1,1704,1604,0,0,1,1,1,0,"WellCare","WellCare",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81,NA,0,1,1,0,0,0,"Liberty Health Advantage","Liberty Health Advantage",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,0,1,0,NA,0,0,"Emblem Health","HIP Combined",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,NA,0,1,0,NA,0,0,"CenterLight","CenterLight (CCM)",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Fidelis Legacy Plan","New York City; Albany, Montgomery, Rensselaer, & Schenectady Counties",1,77,78,"Fidelis Legacy Plan","Fidelis Legacy Plan","",1,1538,1525,0,0,1,1,1,0,"Centene","Fidelis Legacy Plan",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","WellCare Advocate","New York City; Albany, Erie, Nassau, Orange, Rockland, Suffolk, Ulster, & Westchester Counties",245,5576,5821,"WellCare Advocate",NA,NA,0,7473,7440,0,0,1,0,1,0,"WellCare","Centene",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Senior Whole Health","New York City & Nassau County",0,0,0,"Senior Whole Health","Senior Whole Health","Magellan Health",1,11,NA,0,0,1,NA,1,0,"Magellan","Senior Whole Health",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65,NA,0,1,0,0,0,0,"Touchstone","Touchstone",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Managed Care (Comprehensive MCO + MLTSS)","VNS Choice Special Needs","New York City",3042,0,3042,"VNS Choice Special Needs","VNS Choice","",1,2791,2789,0,0,1,1,1,0,"Visiting Nurse Service of New York","VNS Choice",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1,0,NA,0,0,"New York City Health and Hospitals Corporation","New York City Health and Hospitals Corporation",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Fidelis Legacy Plan","New York City; Albany, Montgomery, Rensselaer, & Schenectady Counties",0,0,0,"Fidelis Legacy Plan","Fidelis Legacy Plan","",1,97,97,0,0,1,1,1,0,"Centene","Fidelis Legacy Plan",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Senior Whole Health","New York City & Nassau County",0,84,84,"Senior Whole Health","Senior Whole Health","Magellan Health",1,135,135,0,0,1,1,1,0,"Magellan","Senior Whole Health",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","Guildnet","New York City",0,0,0,"Guildnet",NA,NA,0,1,NA,0,0,1,NA,1,0,"Guildnet","Guildnet",0
"NY","New York",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","PACE (Program of All-inclusive Care for the Elderly (PACE))","Total Senior Care","Allegany, Cattaraugus, & Chautauqua Counties",10,114,124,"Total Senior Care",NA,NA,0,164,163,0,0,1,1,1,0,"Total Senior Care","Total Senior Care",0
"NY","New York",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","PACE (Program of All-inclusive Care for the Elderly (PACE))","Catholic Health - Life","Erie County",9,253,262,"Catholic Health - Life",NA,NA,0,318,318,0,0,1,1,1,0,"Catholic Health Care System","Catholic Health - Life",0
"NY","New York",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","PACE (Program of All-inclusive Care for the Elderly (PACE))","ArchCare Senior Life","New York City & Westchester County",99,737,836,"ArchCare Senior Life",NA,NA,0,1010,999,0,0,1,1,1,0,"ArchCare","ArchCare Senior Life",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,1,0,NA,0,0,"Humana","Humana",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HealthPlus Advantage Plus","New York City",0,10,10,"HealthPlus Advantage Plus","HealthPlus","Anthem",1,15,15,0,0,1,1,1,1,"Anthem","HealthPlus",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","ElderPlan","New York City; Nassau & Westchester Counties",7,1441,1448,"ElderPlan","ElderPlan","",1,1902,1903,0,0,1,1,1,0,"Elderplan, Inc.","ElderPlan",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","ElderServe","New York City; Nassau, Suffolk, & Westchester Counties",1109,13742,14851,"ElderServe",NA,NA,0,17467,17171,0,0,1,1,1,0,"Riverspring Health Holding Corp.","ElderServe",0
"NY","New York",2019,"","Comprehensive MCO","Medicaid Advantage (Comprehensive MCO)","United HealthCare","New York City & Nassau County",20,2365,2385,"United HealthCare","United HealthCare Plan","UnitedHealth Group",1,2669,2672,0,0,1,1,1,0,"United Healthcare","United HealthCare",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Managed Care (Comprehensive MCO + MLTSS)","HIP Combined","New York City; Nassau, Suffolk, & Westchester Counties",0,0,0,"HIP Combined","HIP Combined","",1,2,NA,0,0,0,NA,1,0,"Emblem Health","HIP Combined",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","ElderPlan","New York City; Dutchess Nassau, Orange, Putnam, Rockland, Suffolk, Sullivan, Ulster, & Westchester Counties",767,13677,14444,"ElderPlan",NA,NA,0,18699,18519,0,0,1,1,1,0,"Elderplan, Inc.","ElderPlan",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","ElderPlan","New York City; Dutchess Nassau, Orange, Putnam, Rockland, Suffolk, Sullivan, Ulster, & Westchester Counties",0,0,0,"ElderPlan",NA,NA,0,3,NA,0,0,1,1,1,0,"Elderplan, Inc.","ElderPlan",0
"NY","New York",2019,"","Program of All-Inclusive Care for the Elderly (PACE)","PACE (Program of All-inclusive Care for the Elderly (PACE))","Complete Senior Care","Niagara County",8,120,128,"Complete Senior Care",NA,NA,0,165,162,0,0,1,1,1,0,"Complete Senior Care","Complete Senior Care",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","Comprehensive MCO","Medicaid Advantage (Comprehensive MCO)","VNS Choice","Suffolk and Westchester Counties, New York City",0,0,0,"VNS Choice","VNS Choice","",1,12,NA,0,0,1,0,1,0,"Visiting Nurse Service of New York","Visiting Nurse Service of New York",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,NA,0,1,0,NA,0,0,"Emblem Health","HIP Combined",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Village Care","New York City",2267,9377,11644,"Village Care",NA,NA,0,16623,15767,0,0,1,1,1,0,"Village Care of New York, Inc.","Village Care",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","HealthFirst","New York City & Nassau County",62,10844,10906,"HealthFirst","HealthFirst","",1,13186,13208,0,0,1,1,1,0,"Healthfirst, Inc.","Health First",0
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Advantage Plus (Comprehensive MCO + MLTSS)","VNS Choice Plus","New York City; Nassau, Suffolk, & Westchester Counties",10,2327,2337,"VNS Choice Plus","VNS Choice","",1,3471,3344,0,0,1,1,1,0,"Visiting Nurse Service of New York","VNS Choice",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","United HealthCare","New York City",135,2598,2733,"United HealthCare",NA,NA,0,4222,4227,0,0,1,NA,1,0,"United Healthcare","United HealthCare",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Aetna Better Health","New York City; Nassau & Suffolk Counties",409,7340,7749,"Aetna Better Health",NA,NA,0,9832,9720,0,0,1,1,1,0,"CVS Health Corporation","Aetna Better Health",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Senior Whole Health","New York City & Westchester Counties",1965,12848,14813,"Senior Whole Health",NA,NA,0,18150,17513,0,0,1,1,1,0,"Magellan","Senior Whole Health",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","ArchCare Community Life","New York City; Putnam & Westchester Counties",543,4385,4928,"ArchCare Community Life",NA,NA,0,6307,6236,0,0,1,1,1,0,"ArchCare","ArchCare Senior Life",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","MetroPlus","New York City",507,1437,1944,"MetroPlus",NA,NA,0,2645,2592,0,0,1,1,1,0,"New York City Health and Hospitals Corporation","MetroPlus Health Plan",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Integra MLTC","New York City; Nassau, Suffolk, & Westchester Counties",4093,16497,20590,"Integra MLTC",NA,NA,0,29519,27576,0,0,1,1,1,0,"Personal Touch Holding Corp.","Integra MLTC",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","AgeWell New York","New York City; Nassau, Suffolk, & Westchester Counties",332,11486,11818,"AgeWell New York",NA,NA,0,14598,14496,0,0,1,1,1,0,"AgeWell New York","AgeWell New York",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Centers Plan for Healthy Living","New York City; Erie, Nassau, Niagara, Rockland, Suffolk, & Westchester Counties",5274,30112,35386,"Centers Plan for Healthy Living",NA,NA,0,44528,42894,0,0,1,1,1,0,"Centers Plan for Healthy Living, LLC","Centers Plan",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Hamaspik Choice MLTC","Dutchess, Orange, Putnam, Rockland, Sullivan, & Ulster Counties",130,2232,2362,"Hamaspik Choice MLTC",NA,NA,0,2892,2876,0,0,1,1,1,0,"Hamaspik","Hamaspik Choice MLTC",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","VNA HomeCare Options","Forty eight Counties",256,7549,7805,"VNA HomeCare Options",NA,NA,0,10477,10364,0,0,1,1,1,0,"VNA HomeCare Options","VNA HomeCare Options",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Extended MLTC","New York City; Nassau & Suffolk Counties",684,6334,7018,"Extended MLTC",NA,NA,0,8601,8380,0,0,1,1,1,0,"Extended MLTC","Extended MLTC",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,1,1,NA,0,0,"Magellan","Magellan",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,1,1,NA,0,0,"Northwell","Northwell",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Prime Health Choice","Albany, Dutchess, Orange, Putnam, Rockland, Warren, & Washington Counties",53,454,507,"Prime Health Choice",NA,NA,0,659,650,0,0,1,1,1,0,"Prime Health Choice","Prime Health Choice",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Montefiore HMO","New York City & Westchester County",145,1556,1701,"Montefiore HMO",NA,NA,0,2128,2110,0,0,1,1,1,0,"Montefiore","Montefiore HMO MLTC",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","Comprehensive MCO + MLTSS","Medicaid Managed Care (Comprehensive MCO + MLTSS)","Molina Healthcare of New York, Inc.","Cortland, Onondage, & Tompkins Counties",26938,0,26938,"Molina Healthcare","Molina HealthCare of New York","Molina",1,33951,34292,0,0,1,1,1,0,"Molina","Molina HealthCare of New York, Inc.",0
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Kalos Health Plan","Chautauqua, Erie, Genesee, Monroe, Niagara, & Orleans Counties",61,1384,1445,"Kalos Health Plan",NA,NA,0,1987,1972,0,0,1,1,1,0,"Kalos Health","Kalos Health Plan",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,0,1,0,NA,0,0,"AgeWell New York","AgeWell New York",0
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,37,0,1,0,NA,0,0,"Riverspring Health Holding Corp.","Riverspring Health Holding Corp.",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,488,488,0,1,0,NA,0,0,"Elderplan, Inc.","ElderPlan",0
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"NY","New York",2019,"","MLTSS only (PIHP and/or PAHP)","Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Icircle Care MLTC","Broome, Cayuga, Chemung, Chenango, Cortland, Genesee, Livingston, Madison, Monroe, Onondaga, Ontario, Orleans, Oswego, Otsego, Schuyler, Seneca, Steuben, Tioga, Tompkins, Wayne, Wyoming, & Yates",155,3804,3959,"Icircle Care MLTC",NA,NA,0,5379,5359,0,0,1,1,1,0,"iCircle Care","Icircle Care MLTC",0
