state_cd,taf_mc_plan_id,state,cms_program_name,cms_plan_name,kff_mco_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,count,year,in_xwalk,chse_mco_name,chse_parent_firm,new_id_flag,cms_plan_type
OK,*100699660G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,BUFFALO FAMILY HEALTH CLINIC,189,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699660H,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,HARPER COUNTY COMMUNITY HOSPITAL,35,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699690G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CARNEGIE MEDICAL CLINIC,604,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699700P,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,INTEGRIS MEDICAL GROUP GROVE,5006,3080,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699700R,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,INTEGRIS MEDICAL GROUP GROVE,4214,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699800R,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CHEROKEE NATION - WILMA P MANKILLER HEALTH CENTER,1573,1552,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699800S,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CHEROKEE NATION - THREE RIVERS HEALTH CENTER,2743,2702,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699800V,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CHEROKEE NATION - GA DU GI HEALTH CENTER,121,121,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699800W,Oklahoma,Program of All-Inclusive Care for the Elderly (PACE),Cherokee Elder Care (CEC),"","74347, 74352, 74364, 74365, 74401, 74402, 74403, 74423, 74427, 74434, 74441, 74451, 74452, 74457, 74464, 74465, 74471, 74960, 74964, 74965, 74359, 74931, 74435, 74962, 74945, 74955, 74467",23,177,200,Cherokee Elder Care (CEC),CHEROKEE NATION - CHEROKEE ELDER CARE/PACE,112,111,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Program of All-Inclusive Care for the Elderly (PACE)
OK,*100699800X,Oklahoma,Program of All-Inclusive Care for the Elderly (PACE),Cherokee Elder Care (CEC),"","74347, 74352, 74364, 74365, 74401, 74402, 74403, 74423, 74427, 74434, 74441, 74451, 74452, 74457, 74464, 74465, 74471, 74960, 74964, 74965, 74359, 74931, 74435, 74962, 74945, 74955, 74467",0,0,0,Cherokee Elder Care (CEC),CHEROKEE NATION - CHEROKEE ELDER CARE/PACE - NI,132,132,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Program of All-Inclusive Care for the Elderly (PACE)
OK,*100699820F,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,BUSTER RHC,445,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699860H,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,LITTLE AXE HEALTH CENTER,2104,2130,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699860I,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ABSENTEE SHAWNEE TRIBAL HEALTH SYSTEM,529,498,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699860L,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,SHAWNEE CLINIC,1313,1339,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699860M,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,SHAWNEE CLINIC NON-NATIVE,270,262,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699900N,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,PURCELL MED CLINIC,2585,1320,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100699960G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,MERCY HEALTH LOVE COUNTY,1391,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700010J,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ALLIANCEHEALTH CLINIC CLINTON,24,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700010K,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ALLIANCEHEALTH CLINIC WEATHERFORD,697,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700010M,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ALLIANCEHEALTH CLINIC-CLINTON HILLS,127,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700120O,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,RINGLING FAMILY CARE,423,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700120P,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,RYAN FAMILY CARE,283,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700250D,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,OKEENE HOSPITAL MEDICAL CLINIC,759,488,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700440J,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ALLIANCE HEALTH DURANT CLINICS,3171,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700450D,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,SMH RHC,279,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700590C,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,WHITE EAGLE HEALTH CENTER,372,365,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700600C,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,NORTHEASTERN TRIBAL HLTH,862,856,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620H,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,EL RENO INDIAN HLTH CTR,743,738,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620I,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,PAWNEE INDIAN HEALTH CENTER,752,724,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620J,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,WEWOKA INDIAN HLTH CTR,1032,1007,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620K,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CLINTON INDIAN HEALTH CENTER,1493,1494,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620M,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CLAREMORE INDIAN HOSPITAL,3101,3059,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620O,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,WATONGA INDIAN HLTH CTR,181,181,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620P,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ANADARKO INDIAN HLTH CTR,1389,1367,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620Q,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CARNEGIE INDIAN HLTH CTR,174,175,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700620R,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,LAWTON INDIAN HOSPITAL,3979,3928,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700680K,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,FORT GIBSON MEDICAL CLINIC,152,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700680M,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,TAHLEQUAH MEDICAL GROUP PRIMARY CARE,307,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700730L,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,HEAVENER MEDICAL CLINIC,649,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700730M,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,FAMILY MEDICAL CLINIC,4092,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700740E,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,CIMARRON MEMORIAL RURAL HLT CLN,454,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700750Z,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,LAWTON COMMUNITY HEALTH CENTER,10141,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700760G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,COMMUNITY CLINIC OF TURPIN,258,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700760H,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,COMMUNITY CLINIC OF BEAVER,499,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700790I,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ARBUCKLE FAMILY CLINIC,1789,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700800C,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,FAIRVIEW REGIONAL MEDICAL CENTER,1092,751,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700820G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,RUSH SPRINGS FAMILY MEDICAL CLINIC,404,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700820I,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,TUTTLE FAMILY MEDICAL CLINIC,494,186,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700820K,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,FIVE OAKS FAMILY MEDICAL CLINIC,6981,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700820P,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,TUTTLE FAMILY MEDICAL CLINIC,548,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700880M,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,ELKVIEW PHYSCIAN GROUP,655,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100700900G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,COMMUNITY MEDICAL CLINIC,483,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707630A,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,EUFAULA INDIAN HLTH CTR,942,934,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707760B,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,SOUTHERN PLAINS MEDICAL CENTER INC,2065,1430,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707760G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,FAMILY MEDICAL CLINIC,785,424,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707760K,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,SOUTHERN PLAINS MEDICAL CENTER LLC,32,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707800A,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,PERKINS FAMILY CLINIC,492,599,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707860C,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,COMANCHE FAMILY CARE,523,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707860D,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,VELMA FAMILY CARE,285,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707860E,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,PARK CLINIC,2581,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707860F,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,DUNCAN MEDICAL ASSOCIATES,3301,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707860G,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,MARLOW FAMILY CARE,463,,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
OK,*100707880A,Oklahoma,SoonerCare Choice (Primary Care Case Management (PCCM)),SoonerCare Choice,"",Statewide,0,0,0,Oklahoma Health Care Authority,BEARSKIN HEALTH CLINIC,196,226,1,2022,1,Multiple Primary Care Providers,Oklahoma Health Care Authority,0,Primary Care Case Management (PCCM)
